walk_min_from_nearest_station,construction_area,construction_year,street_width,land_price_estimated,wood,south,west,east,north,price
7,90,2021,7.9,77.0,True,True,False,False,False,73.0
3,70,2022,3.9,63.0,True,False,True,False,False,62.0
3,60,2022,11.0,36.0,True,False,False,True,False,52.0
7,75,2020,4.0,52.525,True,False,True,False,False,65.0
10,85,2024,2.9,49.5,True,False,True,False,False,71.0
12,80,2023,4.0,60.5,True,False,True,False,False,75.0
7,65,2023,3.8,55.0,True,False,False,False,True,68.0
8,75,2022,4.0,78.0,True,True,False,True,False,72.0
7,135,2021,8.1,67.9,True,True,True,False,False,110.0
8,90,2023,6.7,39.5,True,False,False,False,True,97.0
8,95,2021,3.3,62.65716,True,False,False,True,True,80.0
11,105,2021,4.3,45.65,True,False,True,False,False,72.0
12,75,2023,4.0,59.76,True,False,False,True,True,70.0
10,100,2024,4.0,79.68,True,True,False,True,False,90.0
11,80,2023,4.0,48.6,True,False,False,True,False,76.0
11,80,2024,2.7,36.75,True,False,False,True,True,78.0
12,65,2023,4.0,91.0,True,False,False,False,True,110.0
11,145,2023,4.0,101.65,True,False,False,True,False,160.0
8,50,2022,3.1,36.79998,True,False,True,False,True,47.0
8,95,2023,3.3,73.466635,True,False,False,True,True,84.0
10,95,2023,4.0,59.36,True,False,False,True,True,89.0
13,70,2020,3.9,35.365,True,False,False,False,True,60.0
13,75,2021,4.0,37.73,True,False,True,False,False,65.0
9,85,2023,4.0,59.1,True,False,True,False,False,90.0
9,85,2023,4.0,64.025,True,True,False,False,False,84.0
12,155,2023,4.0,88.35,True,False,False,True,False,140.0
12,70,2023,4.0,31.0,True,True,True,False,False,83.0
13,70,2020,4.0,54.0,True,False,False,True,True,74.0
9,80,2022,3.0,60.0,True,False,True,False,False,79.0
12,95,2021,4.0,46.2,True,False,True,False,False,80.0
10,85,2021,2.7,41.625,True,False,False,False,True,63.0
11,80,2021,10.9,41.1,True,True,False,True,False,68.0
8,85,2020,4.0,28.966685,True,True,False,True,False,65.0
6,75,2023,2.6,58.150015,True,True,True,False,False,80.0
8,85,2021,4.9,61.25372,True,True,False,True,False,65.0
8,70,2021,4.5,66.0,True,False,True,False,False,85.0
7,110,2022,4.7,75.552,True,True,True,False,False,160.0
7,115,2023,4.7,89.718,True,True,True,False,False,130.0
5,95,2021,5.3,82.40004,False,True,False,False,False,130.0
2,100,2024,6.0,48.5,True,True,True,False,False,91.0
6,110,2022,7.0,65.65,True,True,False,False,False,120.0
5,110,2022,4.3,65.216645,True,False,True,False,False,100.0
7,90,2023,3.0,63.375,True,True,False,True,False,85.0
7,120,2022,4.0,80.0,True,False,False,True,True,130.0
7,90,2021,4.0,60.0,True,True,False,True,False,87.0
7,90,2022,2.6,56.466685,True,False,False,False,True,91.0
7,85,2022,4.0,120.25,True,False,True,False,False,77.0
7,85,2022,2.6,129.5,True,False,False,True,True,87.0
8,100,2021,4.0,47.45,True,True,False,False,False,100.0
3,110,2023,4.3,161.0,True,False,True,False,False,120.0
4,90,2022,6.1,40.15,True,False,False,True,False,80.0
2,110,2023,3.4,48.1875,True,False,False,True,False,120.0
5,70,2021,4.2,14.85,True,False,False,True,True,58.0
5,85,2021,3.0,49.591685,True,True,False,False,False,70.0
4,85,2021,3.3,49.591685,True,True,False,False,False,72.0
3,75,2024,3.2,25.35,True,True,False,False,False,71.0
3,65,2022,2.7,55.0,True,False,False,True,False,59.0
4,75,2022,2.6,50.0,True,False,False,True,False,66.0
3,85,2020,4.3,49.591685,True,True,False,False,False,80.0
13,100,2023,7.5,60.0,True,True,True,False,False,76.0
11,105,2022,4.0,55.8,True,True,False,False,False,82.0
11,85,2022,4.0,43.6475,True,False,False,True,False,70.0
11,85,2022,4.0,43.6475,True,True,False,True,False,70.0
16,95,2022,4.2,70.975,True,True,True,False,False,82.0
5,75,2022,3.0,33.0,True,False,True,False,False,64.0
9,85,2022,6.1,33.0,True,True,True,False,False,73.0
6,80,2021,4.0,37.675,True,False,True,False,False,65.0
5,100,2021,1.8,65.075,True,False,False,True,False,73.0
8,115,2021,4.0,54.8,True,False,False,False,True,87.0
8,75,2024,4.0,29.15,True,False,True,False,True,60.0
6,80,2023,4.2,55.76669,True,False,False,False,True,80.0
5,100,2023,4.5,38.29998,True,False,True,False,False,74.0
5,85,2023,3.4,47.775,True,False,True,False,True,82.0
11,65,2024,4.0,45.1,True,False,False,True,False,76.0
10,100,2022,4.2,66.0,True,False,False,False,True,85.0
9,65,2022,4.3,42.26668,True,False,True,False,False,67.0
9,70,2023,4.0,39.875,True,False,True,False,True,60.0
4,85,2023,4.5,59.5,True,False,True,False,False,92.0
9,80,2021,4.0,49.075,True,False,False,False,True,66.0
8,65,2021,4.0,30.2,True,False,True,False,False,57.0
6,85,2021,4.0,49.591685,True,False,False,False,True,70.0
4,75,2023,3.2,66.0,True,False,False,False,True,71.0
8,75,2023,1.8,43.2,True,False,True,False,False,70.0
5,100,2021,4.0,63.05,True,True,False,True,False,85.0
5,105,2023,4.3,98.5,True,False,True,False,True,88.0
3,95,2022,3.4,66.5,True,False,False,False,True,110.0
3,155,2022,4.7,90.25,True,False,False,True,True,160.0
2,85,2022,3.8,57.0,True,False,False,True,False,85.0
3,75,2023,4.2,52.48617,True,True,False,False,False,77.0
2,85,2021,3.0,55.0,True,True,False,True,False,78.0
5,75,2021,3.4,55.6852,True,True,False,True,False,65.0
6,85,2022,3.6,61.25372,True,False,True,False,False,62.0
7,85,2020,4.2,55.25,True,True,True,False,False,91.0
7,85,2020,4.2,55.25,True,True,True,False,False,91.0
6,85,2020,4.3,76.79997,True,True,True,False,False,91.0
3,95,2023,3.7,61.545,True,False,False,True,True,73.0
5,90,2022,4.0,46.5,True,True,True,False,False,73.0
3,890,2023,5.3,361.48248,False,False,False,True,True,1400.0
5,110,2023,2.7,57.6,True,False,True,False,False,100.0
2,65,2022,4.0,69.766645,True,False,True,False,True,60.0
6,80,2023,2.8,55.0,True,False,True,False,True,85.0
6,80,2023,4.5,55.0,True,True,True,False,False,87.0
3,95,2021,4.4,53.35,True,False,False,True,True,89.0
4,85,2021,4.0,41.275,True,True,False,False,False,59.0
4,85,2021,2.9,49.591685,True,True,False,True,False,66.0
7,65,2023,3.0,21.0,True,False,False,False,True,61.0
5,85,2022,4.3,37.125,True,False,False,True,True,81.0
4,100,2022,4.2,47.25,False,False,False,True,False,110.0
8,90,2022,2.5,33.0,True,False,False,True,True,60.0
4,95,2021,4.0,44.525,True,True,True,False,False,77.0
6,75,2020,4.0,50.0,True,True,True,False,False,64.0
7,80,2023,3.5,61.545,True,False,False,False,True,78.0
5,85,2022,7.1,75.0,True,True,True,False,False,72.0
7,70,2022,4.0,53.466655,True,False,False,True,True,65.0
9,75,2021,1.0,17.6,True,False,False,False,True,78.0
5,85,2023,2.5,47.025,True,True,False,False,False,80.0
5,80,2023,3.1,42.75,True,False,True,False,False,77.0
8,95,2023,4.0,53.9,True,False,True,False,False,82.0
7,70,2023,4.5,42.29092,True,False,True,False,False,73.0
7,95,2022,4.0,71.5,True,False,True,False,False,77.0
3,80,2023,3.2,54.0,True,False,False,False,True,72.0
11,80,2022,3.0,60.0,True,True,False,False,False,74.0
9,85,2022,2.6,66.0,True,True,False,False,False,71.0
6,60,2023,4.2,49.5,True,False,False,False,True,56.0
3,70,2022,4.2,41.983315,True,False,False,True,False,64.0
7,75,2022,4.0,49.0,True,True,False,False,False,69.0
5,85,2021,2.9,59.25,True,False,True,False,False,82.0
1,80,2021,6.6,49.5,True,False,True,False,False,82.0
6,110,2022,2.0,47.005,True,False,False,True,False,80.0
11,140,2023,5.0,99.0,True,False,True,False,False,160.0
7,75,2021,3.9,64.125,True,False,False,True,False,73.0
9,90,2021,4.0,99.0,True,False,False,True,False,100.0
6,115,2021,4.5,86.4,True,False,False,True,False,130.0
9,90,2021,4.0,91.2,True,False,False,True,False,99.0
8,100,2020,4.0,75.42856,True,False,False,True,False,110.0
9,80,2021,3.3,84.85713,True,False,False,True,False,100.0
9,120,2024,4.0,65.2,True,False,False,True,False,180.0
10,130,2023,4.0,75.6,True,False,False,False,True,95.0
13,100,2021,3.0,83.3625,True,False,True,False,False,93.0
13,110,2021,4.5,143.60625,False,True,False,True,False,150.0
13,100,2021,4.0,81.0,True,True,True,False,False,94.0
7,80,2024,3.0,46.15,True,False,True,False,True,90.0
9,105,2023,8.0,162.5,True,False,False,True,False,170.0
7,105,2021,3.7,75.500025,True,False,False,True,False,140.0
8,80,2020,2.9,78.99997,True,False,False,True,False,87.0
4,100,2021,4.0,101.57139,False,False,False,False,True,140.0
5,90,2021,4.0,101.57139,False,False,False,True,False,130.0
4,110,2022,2.6,46.15,True,False,False,False,True,120.0
11,100,2023,3.2,88.66669,True,False,True,False,False,120.0
14,90,2023,4.0,72.9,True,True,False,True,False,100.0
11,65,2021,4.0,68.25,True,False,False,True,False,68.0
18,135,2023,3.4,475.0,True,False,True,False,True,120.0
6,165,2021,6.1,197.99997,True,False,False,True,False,260.0
4,135,2023,5.4,104.5,True,True,False,False,False,150.0
3,135,2021,5.3,96.53328,True,False,True,False,True,190.0
4,50,2023,4.7,31.6,True,True,False,True,False,62.0
6,75,2023,3.0,79.57859,True,False,False,True,False,100.0
7,100,2022,3.5,74.6,True,False,False,True,False,130.0
8,130,2023,2.9,78.2,True,False,False,True,True,110.0
9,100,2021,5.5,46.65,True,False,False,True,False,100.0
14,100,2023,3.5,76.4075,True,True,True,False,False,100.0
13,155,2023,3.7,116.6667,True,False,True,False,False,150.0
19,110,2022,4.0,97.94288,True,False,False,True,True,110.0
14,90,2021,4.0,96.0,True,False,False,True,True,90.0
14,105,2022,3.3,67.2,True,False,True,False,True,110.0
8,90,2022,4.0,70.46669,True,True,True,False,False,120.0
13,95,2022,7.0,123.125,True,False,False,True,True,92.0
14,80,2021,3.2,44.325,True,False,False,True,True,67.0
13,85,2021,7.1,89.816695,True,False,False,True,True,86.0
5,115,2021,2.9,113.4,True,True,False,True,False,120.0
8,110,2020,2.7,77.0,True,False,True,False,True,120.0
8,100,2020,3.5,102.0,True,True,True,False,False,130.0
11,85,2021,4.0,80.42724,True,True,True,False,False,120.0
9,110,2022,4.4,36.79998,True,False,False,False,True,88.0
14,95,2021,4.0,57.316635,True,False,False,True,False,74.0
14,100,2021,4.0,57.316635,True,False,False,True,False,79.0
11,125,2023,6.1,97.8333,True,False,True,False,True,120.0
11,90,2024,3.3,73.374975,True,False,False,False,True,96.0
11,440,2021,4.4,187.97148,False,True,False,False,False,400.0
15,95,2020,5.5,103.71427,True,True,True,False,False,120.0
14,120,2020,5.5,62.9,True,True,False,True,False,78.0
15,100,2020,4.0,70.3,True,True,False,True,False,130.0
15,110,2020,5.5,77.7,True,True,True,False,False,130.0
4,60,2023,3.2,36.8,True,True,False,False,False,77.0
9,105,2022,4.0,105.795,True,True,False,False,False,100.0
4,110,2022,4.0,97.94288,True,False,True,False,True,150.0
4,90,2022,4.0,97.94288,True,False,True,False,True,150.0
4,110,2022,4.0,97.94288,True,False,True,False,True,150.0
12,110,2022,4.0,82.53336,True,False,False,True,False,97.0
13,90,2022,4.3,69.0,True,False,False,True,False,100.0
15,155,2020,4.0,101.0,True,False,True,False,True,140.0
10,105,2021,6.1,105.225,True,False,False,True,True,130.0
1,95,2023,3.3,68.25,True,False,False,True,False,110.0
7,130,2022,4.5,106.25,True,False,False,False,True,150.0
7,125,2022,4.6,104.5,True,False,True,False,True,150.0
7,105,2021,4.0,109.25,True,False,False,True,False,110.0
5,60,2021,8.1,44.4,True,False,True,False,False,44.0
4,165,2020,4.0,121.1418,True,True,False,False,False,150.0
7,90,2021,3.9,83.8674,True,False,False,True,False,86.0
11,80,2023,6.0,104.5,True,False,True,False,True,83.0
11,80,2023,6.0,98.4375,True,False,True,False,True,82.0
11,100,2022,2.7,81.4,True,False,False,False,True,91.0
9,110,2021,4.5,69.383295,False,True,False,True,False,140.0
10,95,2021,4.5,94.3,True,False,True,False,False,96.0
17,145,2023,3.6,128.0,True,False,True,False,True,170.0
16,90,2022,2.6,90.28568,True,True,True,False,False,82.0
14,135,2022,4.0,110.4,True,False,False,False,True,160.0
13,100,2024,2.7,77.2,True,False,False,True,False,110.0
13,95,2023,2.9,78.0,True,False,False,True,False,95.0
9,75,2022,2.5,59.8,True,False,False,True,False,76.0
9,110,2022,4.3,59.25,True,True,False,False,False,110.0
11,125,2023,2.4,159.36,True,False,False,True,False,150.0
7,75,2023,3.2,73.5,True,False,False,True,False,80.0
13,65,2022,2.0,62.5,True,False,False,False,True,68.0
4,90,2022,3.9,51.33335,True,True,True,False,False,77.0
9,105,2021,2.7,63.7,True,False,False,True,False,86.0
9,110,2021,2.7,54.75,True,False,False,True,False,83.0
8,65,2023,6.0,45.2,True,True,False,False,False,80.0
15,85,2021,5.0,85.566695,True,False,False,True,False,100.0
9,120,2023,8.9,55.875,True,False,False,False,True,82.0
6,95,2022,3.5,46.5,True,True,False,False,False,69.0
5,75,2022,2.2,27.9,True,True,False,True,False,58.0
6,90,2021,3.4,34.3,True,False,True,False,False,66.0
8,75,2021,4.0,31.85,True,False,True,False,False,54.0
9,80,2021,4.0,27.0,True,False,False,False,True,54.0
8,75,2021,4.0,22.75,True,False,False,True,False,51.0
7,80,2021,4.0,19.25,True,False,False,True,False,57.0
8,70,2021,5.0,15.75,True,True,False,False,False,52.0
4,85,2020,2.2,22.75,True,False,False,True,False,69.0
4,70,2021,6.0,15.75,True,False,False,False,True,53.0
14,80,2020,5.0,71.4,True,True,False,True,False,68.0
4,85,2020,4.0,44.2,True,False,False,False,True,69.0
8,85,2021,8.3,35.3375,True,False,False,False,True,61.0
4,105,2021,4.8,55.5,True,False,True,False,False,83.0
8,90,2023,4.0,94.5,True,False,True,False,False,100.0
5,85,2023,4.0,36.3,True,True,False,True,False,74.0
8,90,2023,6.2,43.8,True,False,False,True,True,67.0
7,85,2022,4.0,36.025,True,False,True,False,True,55.0
7,105,2022,9.2,34.8,True,True,False,False,False,66.0
9,90,2021,5.0,37.8,True,False,False,True,True,57.0
3,75,2021,3.4,33.40002,True,True,True,False,False,49.0
4,60,2020,4.0,19.483345,True,True,False,True,False,40.0
9,75,2023,4.0,37.0125,True,False,True,False,False,61.0
11,80,2023,4.0,30.93332,True,False,True,False,False,70.0
8,100,2021,4.0,52.557115,True,False,True,False,True,78.0
6,95,2021,6.0,75.072,True,False,False,False,True,61.0
11,75,2021,1.8,22.275,True,False,False,True,True,58.0
6,75,2022,6.3,32.079465,True,False,False,False,True,76.0
3,115,2022,4.0,57.03016,True,False,False,False,True,69.0
4,80,2022,4.5,32.175,True,True,False,False,False,62.0
9,110,2022,6.3,49.35,True,False,False,True,False,77.0
7,115,2022,3.6,12.8,True,False,False,True,False,77.0
8,75,2021,4.0,41.25,True,False,False,False,True,50.0
6,70,2023,4.0,35.1,True,True,True,False,False,60.0
6,75,2023,2.0,30.9375,True,True,False,True,False,60.0
10,95,2022,2.6,77.55,True,True,False,True,False,69.0
4,100,2021,4.0,10.4,True,True,False,False,False,70.0
18,70,2021,6.3,25.72,True,False,False,True,False,48.0
8,95,2023,4.2,24.83335,True,False,False,False,True,60.0
4,95,2023,6.2,24.83335,True,False,False,False,True,81.0
14,70,2022,3.2,29.91665,True,True,False,False,False,50.0
14,80,2022,4.0,18.300015,True,True,True,False,False,55.0
13,75,2021,4.0,34.30625,True,True,False,False,False,50.0
6,90,2021,4.2,27.225,True,True,False,False,False,59.0
14,85,2023,4.5,43.5,True,False,False,True,True,59.0
6,60,2022,4.4,19.25,True,False,True,False,False,48.0
9,75,2021,4.0,57.6,True,False,True,False,False,46.0
10,80,2020,20.0,57.6,True,False,False,True,False,53.0
12,90,2023,6.7,22.5,True,True,False,True,False,69.0
13,75,2023,4.0,33.449985,True,True,False,True,False,43.0
11,100,2021,4.2,33.8,True,False,True,False,False,55.0
11,70,2023,3.6,29.80002,True,True,False,True,False,53.0
12,75,2023,3.6,20.13332,True,False,False,True,True,53.0
15,90,2023,5.3,45.5625,True,True,False,True,False,57.0
15,95,2023,5.3,36.45,True,True,False,True,False,65.0
19,115,2024,7.2,39.4875,True,False,True,False,True,75.0
9,70,2021,2.7,24.95,True,True,False,False,False,40.0
9,85,2022,4.0,31.1875,True,False,True,False,True,47.0
10,75,2021,4.0,33.9,True,False,False,False,True,47.0
7,105,2021,5.0,40.425,True,False,True,False,False,68.0
11,105,2021,2.7,28.875,True,True,False,False,False,64.0
8,85,2021,2.1,43.60002,True,True,False,False,False,56.0
5,90,2022,10.4,53.9,True,False,False,True,True,69.0
21,80,2020,4.0,41.25,True,False,False,True,False,54.0
15,85,2023,6.4,50.05,True,False,False,False,True,50.0
14,95,2023,4.0,18.0,True,False,True,False,True,53.0
14,100,2023,4.0,52.670475,True,False,False,False,True,57.0
16,75,2022,6.0,31.35,True,False,False,True,True,47.0
16,120,2021,4.0,56.7,True,False,False,True,False,54.0
16,75,2021,6.2,28.35,True,False,False,True,False,43.0
6,80,2022,4.0,28.125,True,False,True,False,False,62.0
6,70,2021,4.0,22.0,True,False,True,False,False,48.0
4,90,2022,2.4,47.025,True,False,True,False,False,75.0
9,60,2023,4.0,26.1,True,False,False,False,True,48.0
11,80,2023,4.2,41.0,True,True,False,False,False,67.0
6,60,2022,4.2,36.75,True,False,False,True,False,48.0
10,115,2021,4.0,43.125,True,True,False,False,False,70.0
5,70,2023,4.0,71.06,True,False,False,True,True,74.0
12,75,2023,4.0,42.81186,True,False,True,False,True,53.0
11,65,2023,6.6,42.81186,True,False,False,True,False,60.0
11,60,2023,6.7,39.51864,True,False,False,True,False,65.0
11,65,2023,6.7,42.81186,True,False,False,True,False,61.0
9,80,2021,3.0,42.4,True,True,False,False,False,70.0
10,80,2022,6.9,79.9,True,True,True,False,False,78.0
6,95,2021,3.2,75.25,True,True,False,True,False,90.0
11,90,2021,6.9,45.87176,True,False,False,True,True,64.0
8,105,2021,4.0,68.80764,True,False,True,False,True,89.0
11,80,2021,6.8,39.500025,True,False,False,True,True,60.0
13,230,2020,7.0,102.8625,False,False,False,False,True,220.0
14,95,2021,6.8,33.908355,True,True,True,False,False,57.0
14,85,2022,6.9,36.483315,True,True,True,False,False,60.0
12,90,2023,3.0,33.99,True,True,True,False,False,55.0
11,110,2022,5.1,44.1,True,True,False,False,False,69.0
11,110,2022,5.1,44.1,True,True,False,False,False,68.0
15,110,2021,5.6,73.664745,True,False,True,False,False,66.0
3,130,2020,5.4,100.575,True,False,False,True,False,160.0
5,80,2021,3.3,48.738745,True,True,False,False,False,85.0
7,100,2023,5.5,44.97701,True,False,False,False,True,110.0
7,105,2023,4.0,48.43678,True,False,True,False,False,100.0
5,90,2022,4.0,52.34827,True,True,False,False,False,73.0
6,80,2021,5.4,67.9,True,True,False,True,False,72.0
6,85,2021,5.4,67.9,True,False,False,True,False,76.0
8,90,2023,5.4,68.95,True,False,False,False,True,66.0
9,75,2022,4.0,46.5,True,False,True,False,False,62.0
7,90,2024,5.3,52.5,True,False,True,False,False,78.0
6,90,2023,5.4,41.25,True,False,False,True,False,66.0
4,90,2023,5.4,30.0,True,True,False,True,False,70.0
3,75,2022,4.0,35.108315,True,True,False,True,False,59.0
2,90,2023,3.3,34.33335,True,True,False,True,False,84.0
3,90,2022,6.2,33.55,True,False,False,True,False,74.0
8,90,2023,3.6,49.26896,True,False,False,False,True,85.0
15,95,2022,4.0,44.85,True,True,False,False,False,70.0
15,95,2022,4.0,44.85,True,True,False,True,False,67.0
15,100,2022,4.0,55.2,True,True,False,True,False,70.0
12,95,2022,7.2,37.766685,False,False,True,False,True,69.0
13,85,2020,7.2,74.0,True,False,True,False,False,85.0
120,155,2021,7.1,73.45,True,True,False,True,False,120.0
13,85,2020,7.3,52.0,True,False,True,False,False,80.0
13,95,2020,7.3,49.4,True,False,True,False,False,89.0
13,95,2020,7.3,49.4,True,False,True,False,False,88.0
14,125,2023,4.0,119.66,True,False,False,False,True,95.0
12,85,2023,4.0,58.0125,True,False,False,False,True,70.0
11,100,2022,5.5,98.8,True,False,False,True,False,84.0
7,95,2022,7.1,42.925,True,True,False,False,False,84.0
4,90,2021,2.4,42.75,True,False,True,False,False,75.0
6,100,2021,3.7,58.3,True,False,False,False,True,94.0
11,75,2021,7.2,54.75,True,False,False,True,False,72.0
10,115,2021,7.3,83.95,True,False,True,False,False,110.0
14,80,2021,4.5,70.125,True,False,True,False,False,66.0
14,95,2021,4.5,78.375,True,False,False,True,False,75.0
12,70,2021,5.4,45.391645,True,False,False,True,False,59.0
13,85,2022,3.5,59.358305,True,True,True,False,False,65.0
12,65,2021,5.5,45.391645,True,False,False,True,False,59.0
13,95,2020,7.3,82.0,True,True,True,False,False,110.0
14,85,2020,7.3,82.0,True,False,True,False,True,79.0
14,95,2020,7.3,77.9,True,False,True,False,True,90.0
11,65,2021,4.0,53.3,True,False,True,False,True,55.0
6,100,2024,9.0,64.575,True,False,False,False,True,120.0
12,70,2023,5.4,43.05,True,False,True,False,True,62.0
12,70,2023,5.4,47.6,True,False,True,False,True,71.0
8,105,2022,3.5,96.25,True,True,False,False,False,96.0
10,105,2021,4.0,49.2,True,False,False,True,False,110.0
