url	bukken_title	madori	construction_area	land_area	price	construction_year	construction_month	features	todofukenNm	shikugunNm	tohoJikan1
https://suumo.jp/ikkodate/tokyo/sc_edogawa/nc_75416247/	75416247	4LDK	106.01	61.93	57800000	2024	10	ＬＤＫ１８畳以上|スーパー 徒歩10分以内|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|南側道路面す|閑静な住宅地|前道６ｍ以上|角地|シャワー付洗面化粧台|対面式キッチン|トイレ２ヶ所|浴室１坪以上|２面以上バルコニー|オートバス|温水洗浄便座|浴室に窓|ＴＶモニタ付インターホン|緑豊かな住宅地|通風良好|全居室フローリング|都市ガス|小学校 徒歩10分以内|床暖房|食器洗乾燥機	東京都	江戸川区	12
https://suumo.jp/ikkodate/tokyo/sc_edogawa/nc_74420429/	74420429	2LDK+2S	93.1	77.07	57800000	2024	08	ＬＤＫ１８畳以上|システムキッチン|浴室乾燥機|前道６ｍ以上|整形地|トイレ２ヶ所|２階建|複層ガラス|オートバス|ＴＶモニタ付インターホン|全居室フローリング|都市ガス|平坦地|床暖房|食器洗乾燥機|浄水器	東京都	江戸川区	23
https://suumo.jp/ikkodate/tokyo/sc_edogawa/nc_75181626/	75181626	5LDK	108.88	74.79	57800000	2024	10		東京都	江戸川区	
https://suumo.jp/ikkodate/tokyo/sc_ota/nc_75180719/	75180719	3LDK	102.98	64.95	57800000	2023	10	即引渡可|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|駅まで平坦|閑静な住宅地|ＬＤＫ１５畳以上|シャワー付洗面化粧台|対面式キッチン|３面採光|複層ガラス|温水洗浄便座|全居室フローリング|眺望良好|都市ガス|平坦地|食器洗乾燥機|整備された歩道|浄水器	東京都	大田区	11
https://suumo.jp/ikkodate/tokyo/sc_edogawa/nc_75105962/	75105962	4LDK	106.01	61.93	57800000	2024	10	フラット３５Sに対応|年内引渡可|２沿線以上利用可|ＬＤＫ１８畳以上|省エネ給湯器|スーパー 徒歩10分以内|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|駅まで平坦|南側道路面す|閑静な住宅地|総合病院 徒歩10分以内|前道６ｍ以上|角地|整形地|シャワー付洗面化粧台|対面式キッチン|トイレ２ヶ所|浴室１坪以上|複層ガラス|温水洗浄便座|床下収納|浴室に窓|ＴＶモニタ付インターホン|緑豊かな住宅地|通風良好|全居室フローリング|パントリー（食器・食品の収納庫）|ウォークインクローゼット|３階建以上|リビング階段|都市ガス|小学校 徒歩10分以内|平坦地|床暖房|食器洗乾燥機|浄水器|高機能トイレ	東京都	江戸川区	12
https://suumo.jp/ikkodate/tokyo/sc_edogawa/nc_75216587/	75216587	4LDK	108.88	74.79	57800000	2024	07	省エネルギー対策|フラット３５Sに対応|年内引渡可|２沿線以上利用可|ＬＤＫ１８畳以上|スーパー 徒歩10分以内|南向き|システムキッチン|浴室乾燥機|陽当り良好|駅まで平坦|南側道路面す|閑静な住宅地|総合病院 徒歩10分以内|角地|整形地|ワイドバルコニー|トイレ２ヶ所|浴室１坪以上|温水洗浄便座|床下収納|浴室に窓|ＴＶモニタ付インターホン|節水型トイレ|全居室フローリング|３階建以上|都市ガス|全室２面採光|平坦地|食器洗乾燥機|周辺交通量少なめ|浄水器	東京都	江戸川区	
https://suumo.jp/ikkodate/tokyo/sc_arakawa/nc_75089045/	75089045	2LDK+S	95.96	60.64	57800000	2024	06	地盤調査済|年内引渡可|２沿線以上利用可|スーパー 徒歩10分以内|市街地が近い|南向き|システムキッチン|浴室乾燥機|陽当り良好|駅まで平坦|南側道路面す|整形地|対面式キッチン|浴室に窓|都市近郊|通風良好|全居室フローリング|ウォークインクローゼット|３階建以上|都市ガス|小学校 徒歩10分以内|屋上|バルコニー・屋上に水栓あり	東京都	荒川区	3
https://suumo.jp/ikkodate/tokyo/sc_katsushika/nc_74637078/	74637078	4LDK+S	124.2	78.09	57800000	2024	09	フラット３５Sに対応|地盤調査済|年内引渡可|２沿線以上利用可|スーパー 徒歩10分以内|システムキッチン|浴室乾燥機|陽当り良好|駅まで平坦|閑静な住宅地|ＬＤＫ１５畳以上|整形地|シャワー付洗面化粧台|対面式キッチン|トイレ２ヶ所|浴室１坪以上|２面以上バルコニー|南面バルコニー|オートバス|温水洗浄便座|床下収納|浴室に窓|ＴＶモニタ付インターホン|節水型トイレ|通風良好|全居室フローリング|３階建以上|リビング階段|全居室複層ガラスか複層サッシ|都市ガス|全室２面採光|小学校 徒歩10分以内|食器洗乾燥機|周辺交通量少なめ|浄水器|ビルトインガレージ	東京都	葛飾区	12
https://suumo.jp/ikkodate/tokyo/sc_sumida/nc_75122674/	75122674	4LDK	104.93	54.12	57800000	2024	12	BELS/省エネ基準適合認定書あり|フラット３５・S適合証明書|フラット３５Sに対応|地盤調査済|２沿線以上利用可|省エネ給湯器|システムキッチン|浴室乾燥機|陽当り良好|ＬＤＫ１５畳以上|シャワー付洗面化粧台|バリアフリー|トイレ２ヶ所|浴室１坪以上|複層ガラス|オートバス|温水洗浄便座|床下収納|浴室に窓|ＴＶモニタ付インターホン|節水型トイレ|通風良好|全居室フローリング|３階建以上|リビング階段|全居室複層ガラスか複層サッシ|都市ガス|全室２面採光|小学校 徒歩10分以内|ルーフバルコニー|食器洗乾燥機|浄水器|高機能トイレ|ビルトインガレージ	東京都	墨田区	2
https://suumo.jp/ikkodate/tokyo/sc_sumida/nc_74952548/	74952548	2LDK+S	93.28	48.85	57800000	2024	11	省エネルギー対策|フラット３５Sに対応|地盤調査済|２沿線以上利用可|省エネ給湯器|スーパー 徒歩10分以内|市街地が近い|南向き|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|駅まで平坦|閑静な住宅地|ＬＤＫ１５畳以上|整形地|シャワー付洗面化粧台|対面式キッチン|ハイルーフ駐車場|バリアフリー|トイレ２ヶ所|浴室１坪以上|２面以上バルコニー|南面バルコニー|複層ガラス|全室南向き|オートバス|温水洗浄便座|床下収納|浴室に窓|ＴＶモニタ付インターホン|節水型トイレ|通風良好|全居室フローリング|眺望良好|全居室６畳以上|３階建以上|リビング階段|全居室複層ガラスか複層サッシ|都市ガス|全室２面採光|小学校 徒歩10分以内|平坦地|食器洗乾燥機|周辺交通量少なめ|浄水器|高機能トイレ|ビルトインガレージ	東京都	墨田区	3
https://suumo.jp/ikkodate/tokyo/sc_edogawa/nc_75113213/	75113213	4LDK	97.2	93.66	57800000	2024	05	省エネルギー対策|地盤調査済|年内引渡可|即引渡可|省エネ給湯器|スーパー 徒歩10分以内|市街地が近い|南向き|システムキッチン|浴室乾燥機|陽当り良好|駅まで平坦|南側道路面す|閑静な住宅地|ＬＤＫ１５畳以上|総合病院 徒歩10分以内|シャワー付洗面化粧台|対面式キッチン|３面採光|トイレ２ヶ所|浴室１坪以上|２階建|南面バルコニー|複層ガラス|オートバス|温水洗浄便座|床下収納|浴室に窓|吹抜け|ＴＶモニタ付インターホン|節水型トイレ|都市近郊|通風良好|全居室フローリング|全居室複層ガラスか複層サッシ|都市ガス|小学校 徒歩10分以内|平坦地|屋根裏収納|食器洗乾燥機|周辺交通量少なめ|浄水器	東京都	江戸川区	16
https://suumo.jp/ikkodate/tokyo/sc_kita/nc_75019397/	75019397	2LDK+S	94.7	49.63	57800000	2024	11	省エネ給湯器|システムキッチン|浴室乾燥機|整形地|対面式キッチン|複層ガラス|浴室に窓|ＴＶモニタ付インターホン|全居室フローリング|３階建以上|床暖房|納戸|食器洗乾燥機	東京都	北区	6
https://suumo.jp/ikkodate/tokyo/sc_katsushika/nc_74984984/	74984984	4LDK	86.73	77.81	57800000	2024	08	設計住宅性能評価書|建設住宅性能評価書（新築時）|フラット３５Sに対応|年内引渡可|南向き|システムキッチン|浴室乾燥機|全居室収納|駅まで平坦|対面式キッチン|３面採光|バリアフリー|２階建|温水洗浄便座|浴室に窓|全居室フローリング|都市ガス	東京都	葛飾区	11
https://suumo.jp/ikkodate/tokyo/sc_edogawa/nc_75304421/	75304421	5LDK	108.88	74.79	57800000	2024	08	フラット３５・S適合証明書|フラット３５Sに対応|地盤調査済|２沿線以上利用可|ＬＤＫ１８畳以上|省エネ給湯器|浴室乾燥機|陽当り良好|南側道路面す|閑静な住宅地|角地|整形地|シャワー付洗面化粧台|ワイドバルコニー|トイレ２ヶ所|浴室１坪以上|２面以上バルコニー|南面バルコニー|温水洗浄便座|浴室に窓|ＴＶモニタ付インターホン|節水型トイレ|全居室フローリング|全居室複層ガラスか複層サッシ|都市ガス|ルーフバルコニー|食器洗乾燥機|周辺交通量少なめ|隣家との間隔が大きい|浄水器	東京都	江戸川区	
https://suumo.jp/ikkodate/tokyo/sc_ota/nc_74836015/	74836015	2LDK+S	84.66	71.63	57900000	2024	08	駐車２台可|スーパー 徒歩10分以内|南向き|浴室乾燥機|陽当り良好|閑静な住宅地|ＬＤＫ１５畳以上|前道６ｍ以上|シャワー付洗面化粧台|トイレ２ヶ所|浴室１坪以上|温水洗浄便座|浴室に窓|ＴＶモニタ付インターホン|通風良好|全居室フローリング|都市ガス	東京都	大田区	17
https://suumo.jp/ikkodate/tokyo/sc_edogawa/nc_74550669/	74550669	4LDK	81.56	82.11	55900000	2024	06	設計住宅性能評価書|建設住宅性能評価書（新築時）|浴室乾燥機|ＬＤＫ１５畳以上|前道６ｍ以上|シャワー付洗面化粧台|対面式キッチン|ハイルーフ駐車場|トイレ２ヶ所|浴室１坪以上|２階建|温水洗浄便座|ＴＶモニタ付インターホン|パントリー（食器・食品の収納庫）|小学校 徒歩10分以内|床暖房|食器洗乾燥機|浄水器	東京都	江戸川区	10
https://suumo.jp/ikkodate/tokyo/sc_edogawa/nc_75311411/	75311411	3LDK	73.94	64.65	57900000	2024	07	地盤調査済|即引渡可|スーパー 徒歩10分以内|市街地が近い|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|駅まで平坦|閑静な住宅地|ＬＤＫ１５畳以上|整形地|シャワー付洗面化粧台|対面式キッチン|浴室１坪以上|２階建|オートバス|温水洗浄便座|浴室に窓|ＴＶモニタ付インターホン|節水型トイレ|緑豊かな住宅地|都市近郊|通風良好|全居室フローリング|リビング階段|全室２面採光|小学校 徒歩10分以内|平坦地|食器洗乾燥機|浄水器|高機能トイレ	東京都	江戸川区	8
https://suumo.jp/ikkodate/tokyo/sc_ota/nc_74829201/	74829201	3LDK	84.66	71.63	57900000	2024	08	駐車２台可|スーパー 徒歩10分以内|南向き|システムキッチン|浴室乾燥機|南側道路面す|ＬＤＫ１５畳以上|角地|トイレ２ヶ所|浴室１坪以上|複層ガラス|浴室に窓|ＴＶモニタ付インターホン|全居室フローリング|３階建以上|都市ガス	東京都	大田区	17
https://suumo.jp/ikkodate/tokyo/sc_ota/nc_74837289/	74837289	2LDK+S	84.66	71.63	57900000	2024	08	設計住宅性能評価書|駐車２台可|スーパー 徒歩10分以内|南向き|ＬＤＫ１５畳以上|角地|対面式キッチン|ハイルーフ駐車場|トイレ２ヶ所|浴室１坪以上|複層ガラス|温水洗浄便座|ＴＶモニタ付インターホン|３階建以上|都市ガス|浄水器	東京都	大田区	17
https://suumo.jp/ikkodate/tokyo/sc_nerima/nc_75043324/	75043324	4LDK+S	93.98	118.23	57900000	2024	10	耐震基準適合証明書|ＬＤＫ２０畳以上|都市ガス|床暖房	東京都	練馬区	
https://suumo.jp/ikkodate/tokyo/sc_ota/nc_74832973/	74832973	2LDK+S	84.66	71.63	57900000	2024	08	システムキッチン|ＬＤＫ１５畳以上|前道６ｍ以上|シャワー付洗面化粧台|３面採光|トイレ２ヶ所|浴室１坪以上|複層ガラス|温水洗浄便座|浴室に窓|ＴＶモニタ付インターホン|３階建以上|リビング階段|都市ガス|全室２面採光|浄水器	東京都	大田区	17
https://suumo.jp/ikkodate/tokyo/sc_ota/nc_75097534/	75097534	3LDK	94.8	51.43	57900000	2024	09	設計住宅性能評価書|建設住宅性能評価書（新築時）|フラット３５・S適合証明書|フラット３５Sに対応|地盤調査済|年内引渡可|省エネ給湯器|スーパー 徒歩10分以内|市街地が近い|南向き|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|駅まで平坦|南側道路面す|閑静な住宅地|整形地|シャワー付洗面化粧台|対面式キッチン|ワイドバルコニー|トイレ２ヶ所|南面バルコニー|複層ガラス|床下収納|ＴＶモニタ付インターホン|通風良好|全居室フローリング|パントリー（食器・食品の収納庫）|３階建以上|全居室複層ガラスか複層サッシ|都市ガス|全室２面採光|小学校 徒歩10分以内|平坦地|食器洗乾燥機|周辺交通量少なめ|整備された歩道|浄水器|スマートキー	東京都	大田区	18
https://suumo.jp/ikkodate/tokyo/sc_nerima/nc_75379292/	75379292	3LDK	88.05	95.53	57900000	2024	11	ＬＤＫ１８畳以上|市街地が近い|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|閑静な住宅地|シャワー付洗面化粧台|対面式キッチン|トイレ２ヶ所|浴室１坪以上|２階建|温水洗浄便座|床下収納|浴室に窓|ＴＶモニタ付インターホン|緑豊かな住宅地|通風良好|全居室フローリング|ウォークインクローゼット|リビング階段|床暖房|食器洗乾燥機	東京都	練馬区	28
https://suumo.jp/ikkodate/tokyo/sc_katsushika/nc_75393042/	75393042	3LDK+S	107.07	54.3	57900000	2024	05	即引渡可|２沿線以上利用可|ＬＤＫ１８畳以上|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|前道６ｍ以上|シャワー付洗面化粧台|トイレ２ヶ所|浴室１坪以上|温水洗浄便座|床下収納|浴室に窓|ＴＶモニタ付インターホン|通風良好|全居室フローリング|３階建以上|リビング階段|都市ガス|シューズインクローク|小学校 徒歩10分以内|床暖房|納戸|食器洗乾燥機|浄水器	東京都	葛飾区	10
https://suumo.jp/ikkodate/tokyo/sc_katsushika/nc_75414753/	75414753	3LDK+S	107.07	54.3	57900000	2024	05	即引渡可|２沿線以上利用可|ＬＤＫ１８畳以上|市街地が近い|システムキッチン|浴室乾燥機|陽当り良好|駅まで平坦|閑静な住宅地|前道６ｍ以上|シャワー付洗面化粧台|対面式キッチン|トイレ２ヶ所|東南向き|オートバス|温水洗浄便座|床下収納|浴室に窓|ＴＶモニタ付インターホン|通風良好|全居室フローリング|３階建以上|リビング階段|小学校 徒歩10分以内|平坦地|床暖房|納戸|食器洗乾燥機|周辺交通量少なめ|浄水器	東京都	葛飾区	10
https://suumo.jp/ikkodate/tokyo/sc_ota/nc_75420517/	75420517	2LDK+S	97.29	51.42	57900000	2024	12	２沿線以上利用可|スーパー 徒歩10分以内|市街地が近い|南向き|システムキッチン|浴室乾燥機|陽当り良好|駅まで平坦|南側道路面す|閑静な住宅地|ＬＤＫ１５畳以上|整形地|対面式キッチン|トイレ２ヶ所|浴室１坪以上|２面以上バルコニー|南面バルコニー|複層ガラス|温水洗浄便座|緑豊かな住宅地|都市近郊|通風良好|全居室フローリング|眺望良好|３階建以上|全居室複層ガラスか複層サッシ|都市ガス|全室２面採光|平坦地|納戸|食器洗乾燥機|周辺交通量少なめ|浄水器	東京都	大田区	8
https://suumo.jp/ikkodate/tokyo/sc_katsushika/nc_75308311/	75308311	3LDK+S	107.07	54.3	57900000	2024	05	高気密高断熱住宅|地盤調査済|即引渡可|２沿線以上利用可|ＬＤＫ１８畳以上|スーパー 徒歩10分以内|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|前道６ｍ以上|角地|シャワー付洗面化粧台|対面式キッチン|ワイドバルコニー|トイレ２ヶ所|浴室１坪以上|２面以上バルコニー|東南向き|複層ガラス|オートバス|温水洗浄便座|床下収納|浴室に窓|ＴＶモニタ付インターホン|節水型トイレ|都市近郊|通風良好|全居室フローリング|眺望良好|３階建以上|リビング階段|全居室複層ガラスか複層サッシ|都市ガス|全室２面採光|小学校 徒歩10分以内|床暖房|納戸|食器洗乾燥機|浄水器|高機能トイレ|ビルトインガレージ	東京都	葛飾区	10
https://suumo.jp/ikkodate/tokyo/sc_ota/nc_75022961/	75022961	3LDK	75	60	57900000	2025	03	省エネ給湯器|スーパー 徒歩10分以内|システムキッチン|浴室乾燥機|駅まで平坦|閑静な住宅地|ＬＤＫ１５畳以上|総合病院 徒歩10分以内|シャワー付洗面化粧台|２面以上バルコニー|温水洗浄便座|ＴＶモニタ付インターホン|節水型トイレ|通風良好|全居室フローリング|３階建以上|全居室複層ガラスか複層サッシ|都市ガス|小学校 徒歩10分以内|平坦地|周辺交通量少なめ	東京都	大田区	10
https://suumo.jp/ikkodate/tokyo/sc_ota/nc_75337659/	75337659	2LDK+S	84.66	71.63	57900000	2024	08	設計住宅性能評価書|年内引渡可|スーパー 徒歩10分以内|システムキッチン|浴室乾燥機|陽当り良好|ＬＤＫ１５畳以上|総合病院 徒歩10分以内|シャワー付洗面化粧台|トイレ２ヶ所|南面バルコニー|複層ガラス|温水洗浄便座|浴室に窓|ＴＶモニタ付インターホン|通風良好|全居室フローリング|３階建以上|リビング階段|全居室複層ガラスか複層サッシ|都市ガス|全室２面採光|納戸|浄水器	東京都	大田区	17
https://suumo.jp/ikkodate/tokyo/sc_ota/nc_75300002/	75300002	2LDK+S	84.66	71.63	57900000	2024	08	省エネルギー対策|駐車２台可|年度内引渡可|スーパー 徒歩10分以内|市街地が近い|南向き|システムキッチン|陽当り良好|駅まで平坦|閑静な住宅地|ＬＤＫ１５畳以上|対面式キッチン|ワイドバルコニー|トイレ２ヶ所|浴室１坪以上|南面バルコニー|複層ガラス|温水洗浄便座|浴室に窓|ＴＶモニタ付インターホン|通風良好|全居室フローリング|３階建以上|リビング階段|平坦地|納戸|整備された歩道|浄水器|高機能トイレ	東京都	大田区	17
https://suumo.jp/ikkodate/tokyo/sc_adachi/nc_75314997/	75314997	4LDK	112.81	63.65	57980000	2024	10	建設住宅性能評価書（新築時）|ＬＤＫ２０畳以上|ＬＤＫ１８畳以上|スーパー 徒歩10分以内|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|駅まで平坦|閑静な住宅地|ＬＤＫ１５畳以上|角地|シャワー付洗面化粧台|トイレ２ヶ所|浴室１坪以上|２面以上バルコニー|南面バルコニー|オートバス|温水洗浄便座|浴室に窓|ＴＶモニタ付インターホン|通風良好|全居室フローリング|眺望良好|３階建以上|リビング階段|都市ガス|全室２面採光|小学校 徒歩10分以内|平坦地|床暖房|食器洗乾燥機|浄水器	東京都	足立区	15
https://suumo.jp/ikkodate/tokyo/sc_katsushika/nc_75139057/	75139057	3LDK+S	100.5	74.49	57080000	2024	04	フラット３５・S適合証明書|フラット３５Sに対応|地盤調査済|即引渡可|スーパー 徒歩10分以内|市街地が近い|南向き|システムキッチン|浴室乾燥機|全居室収納|駅まで平坦|閑静な住宅地|ＬＤＫ１５畳以上|整形地|シャワー付洗面化粧台|対面式キッチン|ハイルーフ駐車場|トイレ２ヶ所|浴室１坪以上|２面以上バルコニー|温水洗浄便座|浴室に窓|ＴＶモニタ付インターホン|通風良好|全居室フローリング|ウォークインクローゼット|３階建以上|リビング階段|全居室複層ガラスか複層サッシ|都市ガス|小学校 徒歩10分以内|平坦地|床暖房|納戸|食器洗乾燥機|整備された歩道|ビルトインガレージ	東京都	葛飾区	6
https://suumo.jp/ikkodate/tokyo/sc_arakawa/nc_75206296/	75206296	1LDK+2S	88.62	49.41	57980000	2024	10	２沿線以上利用可|システムキッチン|全居室収納|ＬＤＫ１５畳以上|総合病院 徒歩10分以内|対面式キッチン|浴室に窓|通風良好|３階建以上|リビング階段|都市ガス|小学校 徒歩10分以内|納戸	東京都	荒川区	5
https://suumo.jp/ikkodate/tokyo/sc_nerima/nc_74971708/	74971708	1LDK+3S	90.68	110.27	58800000	2024	06	省エネルギー対策|フラット３５Sに対応|地盤調査済|駐車３台以上可|２沿線以上利用可|スーパー 徒歩10分以内|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|駅まで平坦|閑静な住宅地|ＬＤＫ１５畳以上|前道６ｍ以上|庭|シャワー付洗面化粧台|対面式キッチン|セキュリティ充実|ワイドバルコニー|３面採光|トイレ２ヶ所|浴室１坪以上|２階建|南面バルコニー|オートバス|温水洗浄便座|床下収納|浴室に窓|ＴＶモニタ付インターホン|節水型トイレ|緑豊かな住宅地|通風良好|全居室フローリング|眺望良好|リビング階段|都市ガス|全室２面採光|小学校 徒歩10分以内|平坦地|開発分譲地内|可動間仕切り|食器洗乾燥機|浄水器	東京都	練馬区	16
https://suumo.jp/ikkodate/tokyo/sc_katsushika/nc_73541353/	73541353	4LDK	102.52	104.37	58800000	2023	10	地盤調査済|年内引渡可|即引渡可|２沿線以上利用可|スーパー 徒歩10分以内|市街地が近い|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|駅まで平坦|閑静な住宅地|ＬＤＫ１５畳以上|ミストサウナ|シャワー付洗面化粧台|対面式キッチン|トイレ２ヶ所|自然素材使用|２階建|オートバス|温水洗浄便座|ＴＶ付浴室|床下収納|浴室に窓|ＴＶモニタ付インターホン|節水型トイレ|緑豊かな住宅地|都市近郊|通風良好|全居室フローリング|眺望良好|都市ガス|全室２面採光|小学校 徒歩10分以内|平坦地|床暖房|オーディオバス|食器洗乾燥機|周辺交通量少なめ|浄水器|高機能トイレ	東京都	葛飾区	18
https://suumo.jp/ikkodate/tokyo/sc_adachi/nc_75066284/	75066284	4LDK	120.46	57.94	58800000	2024	10	地盤調査済|２沿線以上利用可|省エネ給湯器|スーパー 徒歩10分以内|市街地が近い|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|駅まで平坦|閑静な住宅地|ＬＤＫ１５畳以上|総合病院 徒歩10分以内|整形地|シャワー付洗面化粧台|対面式キッチン|セキュリティ充実|ハイルーフ駐車場|ワイドバルコニー|バリアフリー|トイレ２ヶ所|浴室１坪以上|２面以上バルコニー|複層ガラス|オートバス|温水洗浄便座|浴室に窓|ＴＶモニタ付インターホン|節水型トイレ|緑豊かな住宅地|都市近郊|前面棟無|通風良好|全居室フローリング|眺望良好|パントリー（食器・食品の収納庫）|３階建以上|リビング階段|都市ガス|シューズインクローク|小学校 徒歩10分以内|ルーフバルコニー|平坦地|床暖房|食器洗乾燥機|周辺交通量少なめ|整備された歩道|浄水器|バルコニー・屋上に水栓あり|高機能トイレ|ビルトインガレージ	東京都	足立区	14
https://suumo.jp/ikkodate/tokyo/sc_katsushika/nc_73592546/	73592546	4LDK	106.19	104.37	58800000	2024	01		東京都	葛飾区	18
https://suumo.jp/ikkodate/tokyo/sc_nerima/nc_75367570/	75367570	1LDK+2S	80.31	87.03	58800000	2024	10	フラット３５Sに対応|２沿線以上利用可|スーパー 徒歩10分以内|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|閑静な住宅地|ＬＤＫ１５畳以上|シャワー付洗面化粧台|トイレ２ヶ所|浴室１坪以上|２階建|温水洗浄便座|床下収納|浴室に窓|ＴＶモニタ付インターホン|通風良好|全居室フローリング|リビング階段|都市ガス|全室２面採光|小学校 徒歩10分以内|平坦地|食器洗乾燥機|浄水器	東京都	練馬区	10
https://suumo.jp/ikkodate/tokyo/sc_sumida/nc_75195725/	75195725	3LDK+S	109.4	59.36	58800000	2024	12	省エネルギー対策|フラット３５Sに対応|地盤調査済|２沿線以上利用可|ＬＤＫ１８畳以上|省エネ給湯器|スーパー 徒歩10分以内|市街地が近い|南向き|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|駅まで平坦|閑静な住宅地|整形地|シャワー付洗面化粧台|対面式キッチン|ハイルーフ駐車場|バリアフリー|トイレ２ヶ所|浴室１坪以上|複層ガラス|オートバス|温水洗浄便座|床下収納|浴室に窓|ＴＶモニタ付インターホン|節水型トイレ|通風良好|全居室フローリング|眺望良好|３階建以上|リビング階段|全居室複層ガラスか複層サッシ|都市ガス|全室２面採光|小学校 徒歩10分以内|平坦地|食器洗乾燥機|周辺交通量少なめ|浄水器|高機能トイレ|ビルトインガレージ	東京都	墨田区	6
https://suumo.jp/ikkodate/tokyo/sc_adachi/nc_75054365/	75054365	3LDK	97.7	73.49	58800000	2024	01	２沿線以上利用可|スーパー 徒歩10分以内|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|ＬＤＫ１５畳以上|シャワー付洗面化粧台|対面式キッチン|EV車充電設備|バリアフリー|トイレ２ヶ所|２階建|オートバス|温水洗浄便座|浴室に窓|ＴＶモニタ付インターホン|全居室フローリング|ウォークインクローゼット|都市ガス|小学校 徒歩10分以内|床暖房|食器洗乾燥機|浄水器	東京都	足立区	13
https://suumo.jp/ikkodate/tokyo/sc_adachi/nc_74428066/	74428066	3LDK	97.7	73.49	58800000	2023	12	２沿線以上利用可|浴室乾燥機|全居室収納|南側道路面す|ＬＤＫ１５畳以上|総合病院 徒歩10分以内|角地|対面式キッチン|温水洗浄便座|床下収納|ＴＶモニタ付インターホン|全居室フローリング|ウォークインクローゼット	東京都	足立区	13
https://suumo.jp/ikkodate/tokyo/sc_kita/nc_74200429/	74200429	3LDK	70.06	45.68	58800000	2024	07	フラット３５Sに対応|地盤調査済|２沿線以上利用可|省エネ給湯器|システムキッチン|浴室乾燥機|駅まで平坦|角地|整形地|シャワー付洗面化粧台|トイレ２ヶ所|浴室１坪以上|複層ガラス|オートバス|温水洗浄便座|浴室に窓|３階建以上|都市ガス|平坦地|食器洗乾燥機	東京都	北区	13
https://suumo.jp/ikkodate/tokyo/sc_adachi/nc_75096323/	75096323	3LDK	99.3	99.92	58800000	2024	09	長期優良住宅認定通知書|設計住宅性能評価書|建設住宅性能評価書（新築時）|ＬＤＫ１８畳以上|浴室乾燥機|全居室収納|トイレ２ヶ所|床下収納|ＴＶモニタ付インターホン|都市ガス|床暖房|食器洗乾燥機|浄水器	東京都	足立区	10
https://suumo.jp/ikkodate/tokyo/sc_nerima/nc_75367769/	75367769	2LDK+S	102.26	70	58900000	2024	06	即引渡可|２沿線以上利用可|スーパー 徒歩10分以内|南向き|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|ＬＤＫ１５畳以上|整形地|シャワー付洗面化粧台|対面式キッチン|３面採光|トイレ２ヶ所|２面以上バルコニー|南面バルコニー|オートバス|温水洗浄便座|浴室に窓|ＴＶモニタ付インターホン|通風良好|全居室フローリング|３階建以上|リビング階段|都市ガス|全室２面採光|小学校 徒歩10分以内|納戸|食器洗乾燥機	東京都	練馬区	8
https://suumo.jp/ikkodate/tokyo/sc_nerima/nc_74888643/	74888643	2LDK+2S	100.01	70	58900000	2024	05	設計住宅性能評価書|建設住宅性能評価書（新築時）|フラット３５Sに対応|地盤調査済|スーパー 徒歩10分以内|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|駅まで平坦|閑静な住宅地|ＬＤＫ１５畳以上|庭|シャワー付洗面化粧台|対面式キッチン|セキュリティ充実|３面採光|トイレ２ヶ所|浴室１坪以上|２面以上バルコニー|南面バルコニー|複層ガラス|オートバス|温水洗浄便座|床下収納|浴室に窓|ＴＶモニタ付インターホン|節水型トイレ|緑豊かな住宅地|通風良好|全居室フローリング|眺望良好|３階建以上|リビング階段|都市ガス|全室２面採光|小学校 徒歩10分以内|平坦地|浄水器|ビルトインガレージ	東京都	練馬区	8
https://suumo.jp/ikkodate/tokyo/sc_nerima/nc_74934274/	74934274	2LDK+2S	100.01	70	58900000	2024	05	設計住宅性能評価書|即引渡可|システムキッチン|陽当り良好|全居室収納|閑静な住宅地|前道６ｍ以上|角地|整形地|シャワー付洗面化粧台|ハイルーフ駐車場|トイレ２ヶ所|複層ガラス|温水洗浄便座|床下収納|ＴＶモニタ付インターホン|通風良好|ウォークインクローゼット|３階建以上|都市ガス|全室２面採光|浄水器|ビルトインガレージ	東京都	練馬区	8
https://suumo.jp/ikkodate/tokyo/sc_kita/nc_75268319/	75268319	2LDK+S	90.35	55.74	58900000	2024	09	スーパー 徒歩10分以内|ＬＤＫ１５畳以上|トイレ２ヶ所|都市ガス|小学校 徒歩10分以内	東京都	北区	13
